2023-01-15T15:57:20,940 [INFO ] main org.pytorch.serve.servingsdk.impl.PluginsManager -  Loading snapshot serializer plugin...
2023-01-15T15:57:20,940 [INFO ] main org.pytorch.serve.servingsdk.impl.PluginsManager -  Loading snapshot serializer plugin...
2023-01-15T15:57:20,987 [INFO ] main org.pytorch.serve.servingsdk.impl.PluginsManager - Initializing plugins manager...
2023-01-15T15:57:20,987 [INFO ] main org.pytorch.serve.servingsdk.impl.PluginsManager - Initializing plugins manager...
2023-01-15T15:57:21,411 [INFO ] main org.pytorch.serve.ModelServer - 
Torchserve version: 0.7.0
TS Home: /home/denisa/anaconda3/envs/my_environment/lib/python3.10/site-packages
Current directory: /home/denisa/MLOPS/final_ex
Temp directory: /tmp
Metrics config path: /home/denisa/anaconda3/envs/my_environment/lib/python3.10/site-packages/ts/configs/metrics.yaml
Number of GPUs: 0
Number of CPUs: 12
Max heap size: 1952 M
Python executable: /home/denisa/anaconda3/envs/my_environment/bin/python3.10
Config file: N/A
Inference address: http://127.0.0.1:8080
Management address: http://127.0.0.1:8081
Metrics address: http://127.0.0.1:8082
Model Store: /home/denisa/MLOPS/final_ex/model_store
Initial Models: N/A
Log dir: /home/denisa/MLOPS/final_ex/logs
Metrics dir: /home/denisa/MLOPS/final_ex/logs
Netty threads: 0
Netty client threads: 0
Default workers per model: 12
Blacklist Regex: N/A
Maximum Response Size: 6553500
Maximum Request Size: 6553500
Limit Maximum Image Pixels: true
Prefer direct buffer: false
Allowed Urls: [file://.*|http(s)?://.*]
Custom python dependency for model allowed: false
Metrics report format: prometheus
Enable metrics API: true
Workflow Store: /home/denisa/MLOPS/final_ex/model_store
Model config: N/A
2023-01-15T15:57:21,411 [INFO ] main org.pytorch.serve.ModelServer - 
Torchserve version: 0.7.0
TS Home: /home/denisa/anaconda3/envs/my_environment/lib/python3.10/site-packages
Current directory: /home/denisa/MLOPS/final_ex
Temp directory: /tmp
Metrics config path: /home/denisa/anaconda3/envs/my_environment/lib/python3.10/site-packages/ts/configs/metrics.yaml
Number of GPUs: 0
Number of CPUs: 12
Max heap size: 1952 M
Python executable: /home/denisa/anaconda3/envs/my_environment/bin/python3.10
Config file: N/A
Inference address: http://127.0.0.1:8080
Management address: http://127.0.0.1:8081
Metrics address: http://127.0.0.1:8082
Model Store: /home/denisa/MLOPS/final_ex/model_store
Initial Models: N/A
Log dir: /home/denisa/MLOPS/final_ex/logs
Metrics dir: /home/denisa/MLOPS/final_ex/logs
Netty threads: 0
Netty client threads: 0
Default workers per model: 12
Blacklist Regex: N/A
Maximum Response Size: 6553500
Maximum Request Size: 6553500
Limit Maximum Image Pixels: true
Prefer direct buffer: false
Allowed Urls: [file://.*|http(s)?://.*]
Custom python dependency for model allowed: false
Metrics report format: prometheus
Enable metrics API: true
Workflow Store: /home/denisa/MLOPS/final_ex/model_store
Model config: N/A
2023-01-15T15:57:21,620 [INFO ] main org.pytorch.serve.ModelServer - Initialize Inference server with: EpollServerSocketChannel.
2023-01-15T15:57:21,620 [INFO ] main org.pytorch.serve.ModelServer - Initialize Inference server with: EpollServerSocketChannel.
2023-01-15T15:57:21,786 [INFO ] main org.pytorch.serve.ModelServer - Inference API bind to: http://127.0.0.1:8080
2023-01-15T15:57:21,786 [INFO ] main org.pytorch.serve.ModelServer - Inference API bind to: http://127.0.0.1:8080
2023-01-15T15:57:21,787 [INFO ] main org.pytorch.serve.ModelServer - Initialize Management server with: EpollServerSocketChannel.
2023-01-15T15:57:21,787 [INFO ] main org.pytorch.serve.ModelServer - Initialize Management server with: EpollServerSocketChannel.
2023-01-15T15:57:21,788 [INFO ] main org.pytorch.serve.ModelServer - Management API bind to: http://127.0.0.1:8081
2023-01-15T15:57:21,788 [INFO ] main org.pytorch.serve.ModelServer - Management API bind to: http://127.0.0.1:8081
2023-01-15T15:57:21,788 [INFO ] main org.pytorch.serve.ModelServer - Initialize Metrics server with: EpollServerSocketChannel.
2023-01-15T15:57:21,788 [INFO ] main org.pytorch.serve.ModelServer - Initialize Metrics server with: EpollServerSocketChannel.
2023-01-15T15:57:21,789 [INFO ] main org.pytorch.serve.ModelServer - Metrics API bind to: http://127.0.0.1:8082
2023-01-15T15:57:21,789 [INFO ] main org.pytorch.serve.ModelServer - Metrics API bind to: http://127.0.0.1:8082
2023-01-15T16:32:22,605 [INFO ] pool-3-thread-2 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673796742
2023-01-15T16:32:22,606 [INFO ] pool-3-thread-2 TS_METRICS - DiskAvailable.Gigabytes:10.558311462402344|#Level:Host|#hostname:denisa-vm,timestamp:1673796742
2023-01-15T16:32:22,606 [INFO ] pool-3-thread-2 TS_METRICS - DiskUsage.Gigabytes:26.906917572021484|#Level:Host|#hostname:denisa-vm,timestamp:1673796742
2023-01-15T16:32:22,606 [INFO ] pool-3-thread-2 TS_METRICS - DiskUtilization.Percent:71.8|#Level:Host|#hostname:denisa-vm,timestamp:1673796742
2023-01-15T16:32:22,606 [INFO ] pool-3-thread-2 TS_METRICS - MemoryAvailable.Megabytes:2271.6328125|#Level:Host|#hostname:denisa-vm,timestamp:1673796742
2023-01-15T16:32:22,606 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUsed.Megabytes:4496.76171875|#Level:Host|#hostname:denisa-vm,timestamp:1673796742
2023-01-15T16:32:22,607 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUtilization.Percent:70.9|#Level:Host|#hostname:denisa-vm,timestamp:1673796742
2023-01-15T16:33:22,553 [INFO ] pool-3-thread-2 TS_METRICS - CPUUtilization.Percent:50.0|#Level:Host|#hostname:denisa-vm,timestamp:1673796802
2023-01-15T16:33:22,553 [INFO ] pool-3-thread-2 TS_METRICS - DiskAvailable.Gigabytes:10.557804107666016|#Level:Host|#hostname:denisa-vm,timestamp:1673796802
2023-01-15T16:33:22,554 [INFO ] pool-3-thread-2 TS_METRICS - DiskUsage.Gigabytes:26.907424926757812|#Level:Host|#hostname:denisa-vm,timestamp:1673796802
2023-01-15T16:33:22,554 [INFO ] pool-3-thread-2 TS_METRICS - DiskUtilization.Percent:71.8|#Level:Host|#hostname:denisa-vm,timestamp:1673796802
2023-01-15T16:33:22,554 [INFO ] pool-3-thread-2 TS_METRICS - MemoryAvailable.Megabytes:2871.12109375|#Level:Host|#hostname:denisa-vm,timestamp:1673796802
2023-01-15T16:33:22,554 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUsed.Megabytes:3927.16015625|#Level:Host|#hostname:denisa-vm,timestamp:1673796802
2023-01-15T16:33:22,554 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUtilization.Percent:63.2|#Level:Host|#hostname:denisa-vm,timestamp:1673796802
2023-01-15T16:34:22,545 [INFO ] pool-3-thread-2 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673796862
2023-01-15T16:34:22,546 [INFO ] pool-3-thread-2 TS_METRICS - DiskAvailable.Gigabytes:10.557254791259766|#Level:Host|#hostname:denisa-vm,timestamp:1673796862
2023-01-15T16:34:22,546 [INFO ] pool-3-thread-2 TS_METRICS - DiskUsage.Gigabytes:26.907974243164062|#Level:Host|#hostname:denisa-vm,timestamp:1673796862
2023-01-15T16:34:22,546 [INFO ] pool-3-thread-2 TS_METRICS - DiskUtilization.Percent:71.8|#Level:Host|#hostname:denisa-vm,timestamp:1673796862
2023-01-15T16:34:22,546 [INFO ] pool-3-thread-2 TS_METRICS - MemoryAvailable.Megabytes:2771.35546875|#Level:Host|#hostname:denisa-vm,timestamp:1673796862
2023-01-15T16:34:22,546 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUsed.Megabytes:4031.48046875|#Level:Host|#hostname:denisa-vm,timestamp:1673796862
2023-01-15T16:34:22,546 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUtilization.Percent:64.5|#Level:Host|#hostname:denisa-vm,timestamp:1673796862
2023-01-15T16:35:22,596 [INFO ] pool-3-thread-2 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673796922
2023-01-15T16:35:22,597 [INFO ] pool-3-thread-2 TS_METRICS - DiskAvailable.Gigabytes:10.55667495727539|#Level:Host|#hostname:denisa-vm,timestamp:1673796922
2023-01-15T16:35:22,597 [INFO ] pool-3-thread-2 TS_METRICS - DiskUsage.Gigabytes:26.908554077148438|#Level:Host|#hostname:denisa-vm,timestamp:1673796922
2023-01-15T16:35:22,597 [INFO ] pool-3-thread-2 TS_METRICS - DiskUtilization.Percent:71.8|#Level:Host|#hostname:denisa-vm,timestamp:1673796922
2023-01-15T16:35:22,597 [INFO ] pool-3-thread-2 TS_METRICS - MemoryAvailable.Megabytes:2681.84765625|#Level:Host|#hostname:denisa-vm,timestamp:1673796922
2023-01-15T16:35:22,597 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUsed.Megabytes:4088.50390625|#Level:Host|#hostname:denisa-vm,timestamp:1673796922
2023-01-15T16:35:22,597 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUtilization.Percent:65.6|#Level:Host|#hostname:denisa-vm,timestamp:1673796922
2023-01-15T16:36:22,545 [INFO ] pool-3-thread-2 TS_METRICS - CPUUtilization.Percent:33.3|#Level:Host|#hostname:denisa-vm,timestamp:1673796982
2023-01-15T16:36:22,545 [INFO ] pool-3-thread-2 TS_METRICS - DiskAvailable.Gigabytes:10.55612564086914|#Level:Host|#hostname:denisa-vm,timestamp:1673796982
2023-01-15T16:36:22,545 [INFO ] pool-3-thread-2 TS_METRICS - DiskUsage.Gigabytes:26.909103393554688|#Level:Host|#hostname:denisa-vm,timestamp:1673796982
2023-01-15T16:36:22,545 [INFO ] pool-3-thread-2 TS_METRICS - DiskUtilization.Percent:71.8|#Level:Host|#hostname:denisa-vm,timestamp:1673796982
2023-01-15T16:36:22,545 [INFO ] pool-3-thread-2 TS_METRICS - MemoryAvailable.Megabytes:2727.01171875|#Level:Host|#hostname:denisa-vm,timestamp:1673796982
2023-01-15T16:36:22,545 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUsed.Megabytes:4051.4296875|#Level:Host|#hostname:denisa-vm,timestamp:1673796982
2023-01-15T16:36:22,545 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUtilization.Percent:65.1|#Level:Host|#hostname:denisa-vm,timestamp:1673796982
2023-01-15T16:37:22,559 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673797042
2023-01-15T16:37:22,559 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:10.55557632446289|#Level:Host|#hostname:denisa-vm,timestamp:1673797042
2023-01-15T16:37:22,559 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:26.909652709960938|#Level:Host|#hostname:denisa-vm,timestamp:1673797042
2023-01-15T16:37:22,560 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:71.8|#Level:Host|#hostname:denisa-vm,timestamp:1673797042
2023-01-15T16:37:22,560 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2716.80859375|#Level:Host|#hostname:denisa-vm,timestamp:1673797042
2023-01-15T16:37:22,560 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:4039.5|#Level:Host|#hostname:denisa-vm,timestamp:1673797042
2023-01-15T16:37:22,560 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:65.2|#Level:Host|#hostname:denisa-vm,timestamp:1673797042
2023-01-15T16:38:22,544 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673797102
2023-01-15T16:38:22,545 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:10.554996490478516|#Level:Host|#hostname:denisa-vm,timestamp:1673797102
2023-01-15T16:38:22,545 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:26.910232543945312|#Level:Host|#hostname:denisa-vm,timestamp:1673797102
2023-01-15T16:38:22,545 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:71.8|#Level:Host|#hostname:denisa-vm,timestamp:1673797102
2023-01-15T16:38:22,545 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2721.92578125|#Level:Host|#hostname:denisa-vm,timestamp:1673797102
2023-01-15T16:38:22,545 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:4065.95703125|#Level:Host|#hostname:denisa-vm,timestamp:1673797102
2023-01-15T16:38:22,545 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:65.1|#Level:Host|#hostname:denisa-vm,timestamp:1673797102
2023-01-15T16:39:22,547 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673797162
2023-01-15T16:39:22,547 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:10.554447174072266|#Level:Host|#hostname:denisa-vm,timestamp:1673797162
2023-01-15T16:39:22,547 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:26.910781860351562|#Level:Host|#hostname:denisa-vm,timestamp:1673797162
2023-01-15T16:39:22,547 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:71.8|#Level:Host|#hostname:denisa-vm,timestamp:1673797162
2023-01-15T16:39:22,548 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2727.16015625|#Level:Host|#hostname:denisa-vm,timestamp:1673797162
2023-01-15T16:39:22,548 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:4060.1640625|#Level:Host|#hostname:denisa-vm,timestamp:1673797162
2023-01-15T16:39:22,548 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:65.1|#Level:Host|#hostname:denisa-vm,timestamp:1673797162
2023-01-15T16:40:22,546 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673797222
2023-01-15T16:40:22,546 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:10.55389404296875|#Level:Host|#hostname:denisa-vm,timestamp:1673797222
2023-01-15T16:40:22,546 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:26.911334991455078|#Level:Host|#hostname:denisa-vm,timestamp:1673797222
2023-01-15T16:40:22,546 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:71.8|#Level:Host|#hostname:denisa-vm,timestamp:1673797222
2023-01-15T16:40:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2773.609375|#Level:Host|#hostname:denisa-vm,timestamp:1673797222
2023-01-15T16:40:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:3996.734375|#Level:Host|#hostname:denisa-vm,timestamp:1673797222
2023-01-15T16:40:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:64.5|#Level:Host|#hostname:denisa-vm,timestamp:1673797222
2023-01-15T16:41:22,552 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673797282
2023-01-15T16:41:22,552 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:10.553314208984375|#Level:Host|#hostname:denisa-vm,timestamp:1673797282
2023-01-15T16:41:22,552 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:26.911914825439453|#Level:Host|#hostname:denisa-vm,timestamp:1673797282
2023-01-15T16:41:22,552 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:71.8|#Level:Host|#hostname:denisa-vm,timestamp:1673797282
2023-01-15T16:41:22,552 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2773.6171875|#Level:Host|#hostname:denisa-vm,timestamp:1673797282
2023-01-15T16:41:22,552 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:3996.21875|#Level:Host|#hostname:denisa-vm,timestamp:1673797282
2023-01-15T16:41:22,552 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:64.5|#Level:Host|#hostname:denisa-vm,timestamp:1673797282
2023-01-15T16:42:22,545 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673797342
2023-01-15T16:42:22,546 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:10.552764892578125|#Level:Host|#hostname:denisa-vm,timestamp:1673797342
2023-01-15T16:42:22,546 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:26.912464141845703|#Level:Host|#hostname:denisa-vm,timestamp:1673797342
2023-01-15T16:42:22,546 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:71.8|#Level:Host|#hostname:denisa-vm,timestamp:1673797342
2023-01-15T16:42:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2760.20703125|#Level:Host|#hostname:denisa-vm,timestamp:1673797342
2023-01-15T16:42:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:4012.08984375|#Level:Host|#hostname:denisa-vm,timestamp:1673797342
2023-01-15T16:42:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:64.6|#Level:Host|#hostname:denisa-vm,timestamp:1673797342
2023-01-15T16:43:22,547 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673797402
2023-01-15T16:43:22,547 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:10.552215576171875|#Level:Host|#hostname:denisa-vm,timestamp:1673797402
2023-01-15T16:43:22,547 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:26.913013458251953|#Level:Host|#hostname:denisa-vm,timestamp:1673797402
2023-01-15T16:43:22,547 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:71.8|#Level:Host|#hostname:denisa-vm,timestamp:1673797402
2023-01-15T16:43:22,547 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2717.03515625|#Level:Host|#hostname:denisa-vm,timestamp:1673797402
2023-01-15T16:43:22,548 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:4062.671875|#Level:Host|#hostname:denisa-vm,timestamp:1673797402
2023-01-15T16:43:22,548 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:65.2|#Level:Host|#hostname:denisa-vm,timestamp:1673797402
2023-01-15T16:44:22,559 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673797462
2023-01-15T16:44:22,559 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:10.5516357421875|#Level:Host|#hostname:denisa-vm,timestamp:1673797462
2023-01-15T16:44:22,559 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:26.913593292236328|#Level:Host|#hostname:denisa-vm,timestamp:1673797462
2023-01-15T16:44:22,559 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:71.8|#Level:Host|#hostname:denisa-vm,timestamp:1673797462
2023-01-15T16:44:22,559 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2776.765625|#Level:Host|#hostname:denisa-vm,timestamp:1673797462
2023-01-15T16:44:22,559 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:3998.05078125|#Level:Host|#hostname:denisa-vm,timestamp:1673797462
2023-01-15T16:44:22,559 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:64.4|#Level:Host|#hostname:denisa-vm,timestamp:1673797462
2023-01-15T16:45:22,545 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:50.0|#Level:Host|#hostname:denisa-vm,timestamp:1673797522
2023-01-15T16:45:22,545 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:10.55108642578125|#Level:Host|#hostname:denisa-vm,timestamp:1673797522
2023-01-15T16:45:22,545 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:26.914142608642578|#Level:Host|#hostname:denisa-vm,timestamp:1673797522
2023-01-15T16:45:22,545 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:71.8|#Level:Host|#hostname:denisa-vm,timestamp:1673797522
2023-01-15T16:45:22,545 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2794.734375|#Level:Host|#hostname:denisa-vm,timestamp:1673797522
2023-01-15T16:45:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:3969.1640625|#Level:Host|#hostname:denisa-vm,timestamp:1673797522
2023-01-15T16:45:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:64.2|#Level:Host|#hostname:denisa-vm,timestamp:1673797522
2023-01-15T16:46:22,602 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673797582
2023-01-15T16:46:22,602 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:10.550533294677734|#Level:Host|#hostname:denisa-vm,timestamp:1673797582
2023-01-15T16:46:22,602 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:26.914695739746094|#Level:Host|#hostname:denisa-vm,timestamp:1673797582
2023-01-15T16:46:22,602 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:71.8|#Level:Host|#hostname:denisa-vm,timestamp:1673797582
2023-01-15T16:46:22,602 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2739.85546875|#Level:Host|#hostname:denisa-vm,timestamp:1673797582
2023-01-15T16:46:22,602 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:4025.51171875|#Level:Host|#hostname:denisa-vm,timestamp:1673797582
2023-01-15T16:46:22,603 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:64.9|#Level:Host|#hostname:denisa-vm,timestamp:1673797582
2023-01-15T16:47:22,545 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:33.3|#Level:Host|#hostname:denisa-vm,timestamp:1673797642
2023-01-15T16:47:22,546 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:10.54995346069336|#Level:Host|#hostname:denisa-vm,timestamp:1673797642
2023-01-15T16:47:22,546 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:26.91527557373047|#Level:Host|#hostname:denisa-vm,timestamp:1673797642
2023-01-15T16:47:22,546 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:71.8|#Level:Host|#hostname:denisa-vm,timestamp:1673797642
2023-01-15T16:47:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2773.7890625|#Level:Host|#hostname:denisa-vm,timestamp:1673797642
2023-01-15T16:47:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:3982.49609375|#Level:Host|#hostname:denisa-vm,timestamp:1673797642
2023-01-15T16:47:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:64.5|#Level:Host|#hostname:denisa-vm,timestamp:1673797642
2023-01-15T16:48:22,545 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:33.3|#Level:Host|#hostname:denisa-vm,timestamp:1673797702
2023-01-15T16:48:22,545 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:10.54940414428711|#Level:Host|#hostname:denisa-vm,timestamp:1673797702
2023-01-15T16:48:22,546 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:26.91582489013672|#Level:Host|#hostname:denisa-vm,timestamp:1673797702
2023-01-15T16:48:22,546 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:71.8|#Level:Host|#hostname:denisa-vm,timestamp:1673797702
2023-01-15T16:48:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2817.18359375|#Level:Host|#hostname:denisa-vm,timestamp:1673797702
2023-01-15T16:48:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:3949.78125|#Level:Host|#hostname:denisa-vm,timestamp:1673797702
2023-01-15T16:48:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:63.9|#Level:Host|#hostname:denisa-vm,timestamp:1673797702
2023-01-15T16:49:22,547 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673797762
2023-01-15T16:49:22,547 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:10.54885482788086|#Level:Host|#hostname:denisa-vm,timestamp:1673797762
2023-01-15T16:49:22,548 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:26.91637420654297|#Level:Host|#hostname:denisa-vm,timestamp:1673797762
2023-01-15T16:49:22,548 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:71.8|#Level:Host|#hostname:denisa-vm,timestamp:1673797762
2023-01-15T16:49:22,548 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2820.25|#Level:Host|#hostname:denisa-vm,timestamp:1673797762
2023-01-15T16:49:22,548 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:3951.5625|#Level:Host|#hostname:denisa-vm,timestamp:1673797762
2023-01-15T16:49:22,548 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:63.9|#Level:Host|#hostname:denisa-vm,timestamp:1673797762
2023-01-15T16:50:22,546 [INFO ] pool-3-thread-2 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673797822
2023-01-15T16:50:22,546 [INFO ] pool-3-thread-2 TS_METRICS - DiskAvailable.Gigabytes:10.395526885986328|#Level:Host|#hostname:denisa-vm,timestamp:1673797822
2023-01-15T16:50:22,546 [INFO ] pool-3-thread-2 TS_METRICS - DiskUsage.Gigabytes:27.0697021484375|#Level:Host|#hostname:denisa-vm,timestamp:1673797822
2023-01-15T16:50:22,546 [INFO ] pool-3-thread-2 TS_METRICS - DiskUtilization.Percent:72.3|#Level:Host|#hostname:denisa-vm,timestamp:1673797822
2023-01-15T16:50:22,547 [INFO ] pool-3-thread-2 TS_METRICS - MemoryAvailable.Megabytes:2777.98828125|#Level:Host|#hostname:denisa-vm,timestamp:1673797822
2023-01-15T16:50:22,547 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUsed.Megabytes:3993.78125|#Level:Host|#hostname:denisa-vm,timestamp:1673797822
2023-01-15T16:50:22,547 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUtilization.Percent:64.4|#Level:Host|#hostname:denisa-vm,timestamp:1673797822
2023-01-15T16:51:22,545 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:33.3|#Level:Host|#hostname:denisa-vm,timestamp:1673797882
2023-01-15T16:51:22,546 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:10.136730194091797|#Level:Host|#hostname:denisa-vm,timestamp:1673797882
